id,allocation_id,role,quantity,expertise_level_id,avg_salary,created_at,last_updated_at
1655,446,Platform Engineer,2,4,32000000,2025-12-20,2025-12-23
1656,447,Project Manager,1,5,40000000,2024-01-20,2024-01-23
1657,447,AI Ethics Officer,2,5,42000000,2024-01-20,2024-01-23
1658,447,Compliance Manager,1,4,35000000,2024-01-20,2024-01-23
1659,448,Project Manager,1,5,45000000,2024-02-23,2024-02-26
1660,448,Quantum Researcher,3,6,55000000,2024-02-23,2024-02-26
1661,448,Software Engineer,2,4,30000000,2024-02-23,2024-02-26
1662,449,Project Manager,1,5,40000000,2024-03-31,2024-04-03
1663,449,Quantitative Analyst,3,5,45000000,2024-03-31,2024-04-03
1664,449,AI Developer,2,4,35000000,2024-03-31,2024-04-03
1665,450,Project Manager,1,5,38000000,2024-05-05,2024-05-08
1666,450,Identity Specialist,3,4,35000000,2024-05-05,2024-05-08
1667,450,Security Engineer,2,4,32000000,2024-05-05,2024-05-08
1668,451,Project Manager,1,4,32000000,2024-06-10,2024-06-13
1669,451,Industrial Engineer,3,4,30000000,2024-06-10,2024-06-13
1670,451,IoT Developer,2,3,25000000,2024-06-10,2024-06-13
1671,452,Project Manager,1,4,30000000,2024-07-15,2024-07-18
1672,452,Frontend Architect,2,5,40000000,2024-07-15,2024-07-18
1673,452,Backend Developer,3,3,25000000,2024-07-15,2024-07-18
1674,453,Project Manager,1,4,32000000,2024-08-20,2024-08-23
1675,453,Data Scientist,3,4,32000000,2024-08-20,2024-08-23
1676,453,Predictive Analyst,2,3,28000000,2024-08-20,2024-08-23
1677,454,Project Manager,1,5,40000000,2024-09-25,2024-09-28
1678,454,Security Researcher,3,5,45000000,2024-09-25,2024-09-28
1679,454,AI Security Engineer,2,4,35000000,2024-09-25,2024-09-28
1680,455,Project Manager,1,4,30000000,2024-10-31,2024-11-03
1681,455,AI Assistant Developer,3,3,28000000,2024-10-31,2024-11-03
1682,455,NLP Specialist,2,4,32000000,2024-10-31,2024-11-03
1683,456,Project Manager,1,5,42000000,2024-12-05,2024-12-08
1684,456,AI Engineer,4,4,38000000,2024-12-05,2024-12-08
1685,456,MLOps Engineer,2,4,35000000,2024-12-05,2024-12-08
1686,457,Project Manager,1,4,32000000,2025-01-10,2025-01-13
1687,457,Edge Computing Engineer,3,4,30000000,2025-01-10,2025-01-13
1688,457,Network Specialist,2,4,32000000,2025-01-10,2025-01-13
1689,458,Project Manager,1,5,38000000,2025-02-15,2025-02-18
1690,458,Blockchain Interop,3,4,35000000,2025-02-15,2025-02-18
1691,458,Cross-chain Developer,2,4,32000000,2025-02-15,2025-02-18
1692,459,Project Manager,1,5,45000000,2025-03-20,2025-03-23
1693,459,Robotics Engineer,3,6,50000000,2025-03-20,2025-03-23
1694,459,AI Specialist,2,5,40000000,2025-03-20,2025-03-23
1695,460,Project Manager,1,4,30000000,2025-04-25,2025-04-28
1696,460,DevOps Automation,3,3,25000000,2025-04-25,2025-04-28
1697,460,CI/CD Specialist,2,4,28000000,2025-04-25,2025-04-28
1698,461,Project Manager,1,4,32000000,2025-05-31,2025-06-03
1699,461,Data Quality Analyst,3,3,25000000,2025-05-31,2025-06-03
1700,461,Data Engineer,2,4,30000000,2025-05-31,2025-06-03
1701,462,Project Manager,1,5,40000000,2025-07-05,2025-07-08
1702,462,Quantum Security,3,6,50000000,2025-07-05,2025-07-08
1703,462,Cryptography Expert,2,5,42000000,2025-07-05,2025-07-08
1704,463,Project Manager,1,4,32000000,2025-08-10,2025-08-12
1705,463,Conversational AI,3,3,28000000,2025-08-10,2025-08-12
1706,463,NLP Engineer,2,4,30000000,2025-08-10,2025-08-12
1707,464,Project Manager,1,4,30000000,2025-09-15,2025-09-18
1708,464,Governance Specialist,2,4,32000000,2025-09-15,2025-09-18
1709,464,Blockchain Analyst,3,3,25000000,2025-09-15,2025-09-18
1710,465,Project Manager,1,4,32000000,2025-10-20,2025-10-23
1711,465,Building Automation,3,3,28000000,2025-10-20,2025-10-23
1712,465,IoT Specialist,2,4,30000000,2025-10-20,2025-10-23
1713,466,Project Manager,1,4,30000000,2025-11-25,2025-11-28
1714,466,AI Code Assistant,3,3,28000000,2025-11-25,2025-11-28
1715,466,Software Developer,2,3,25000000,2025-11-25,2025-11-28
1716,467,Project Manager,1,5,40000000,2024-01-31,2024-02-03
1717,467,Risk Analyst,3,4,32000000,2024-01-31,2024-02-03
1718,467,Compliance Officer,2,4,30000000,2024-01-31,2024-02-03
1719,468,Project Manager,1,5,45000000,2024-03-07,2024-03-10
1720,468,Neuromorphic Engineer,3,6,55000000,2024-03-07,2024-03-10
1721,468,Hardware Specialist,2,5,42000000,2024-03-07,2024-03-10
1722,469,Project Manager,1,5,42000000,2024-04-13,2024-04-16
1723,469,Medical AI Specialist,3,6,50000000,2024-04-13,2024-04-16
1724,469,Healthcare Analyst,2,4,35000000,2024-04-13,2024-04-16
1725,470,Project Manager,1,5,38000000,2024-05-18,2024-05-21
1726,470,Blockchain Developer,3,4,35000000,2024-05-18,2024-05-21
1727,470,Environmental Analyst,2,4,30000000,2024-05-18,2024-05-21
1728,471,Project Manager,1,4,30000000,2024-06-23,2024-06-26
1729,471,Environmental Tech,3,3,25000000,2024-06-23,2024-06-26
1730,471,IoT Monitor Specialist,2,3,22000000,2024-06-23,2024-06-26
1731,472,Project Manager,1,4,32000000,2024-07-29,2024-08-01
1732,472,UX Designer,2,3,20000000,2024-07-29,2024-08-01
1733,472,Fullstack Developer,3,3,25000000,2024-07-29,2024-08-01
1734,473,Project Manager,1,4,30000000,2024-09-03,2024-09-06
1735,473,Economist,2,4,35000000,2024-09-03,2024-09-06
1736,473,Data Analyst,3,3,25000000,2024-09-03,2024-09-06
1737,474,Project Manager,1,5,40000000,2024-10-08,2024-10-11
1738,474,Threat Intelligence,3,4,35000000,2024-10-08,2024-10-11
1739,474,Security Analyst,2,3,28000000,2024-10-08,2024-10-11
1740,475,Project Manager,1,4,32000000,2024-11-13,2024-11-16
1741,475,AutoML Specialist,3,3,28000000,2024-11-13,2024-11-16
1742,475,ML Engineer,2,4,30000000,2024-11-13,2024-11-16
1743,476,Project Manager,1,5,42000000,2024-12-18,2024-12-21
1744,476,MLOps Engineer,3,4,35000000,2024-12-18,2024-12-21
1745,476,Cloud AI Specialist,2,4,32000000,2024-12-18,2024-12-21
1746,477,Project Manager,1,5,40000000,2025-01-23,2025-01-26
1747,477,Heterogeneous Computing,3,6,50000000,2025-01-23,2025-01-26
1748,477,Hardware Engineer,2,5,42000000,2025-01-23,2025-01-26
1749,478,Project Manager,1,5,38000000,2025-02-28,2025-03-03
1750,478,Data Integrity Specialist,3,4,35000000,2025-02-28,2025-03-03
1751,478,Blockchain Developer,2,4,32000000,2025-02-28,2025-03-03
1752,479,Project Manager,1,5,45000000,2025-04-05,2025-04-08
1753,479,Manufacturing AI,3,6,50000000,2025-04-05,2025-04-08
1754,479,Industrial Engineer,2,4,35000000,2025-04-05,2025-04-08
1755,480,Project Manager,1,4,32000000,2025-05-10,2025-05-13
1756,480,Data Analyst,3,3,25000000,2025-05-10,2025-05-13
1757,480,Federated Learning,2,4,30000000,2025-05-10,2025-05-13
1758,481,Project Manager,1,4,30000000,2025-06-15,2025-06-18
1759,481,Privacy Engineer,3,4,32000000,2025-06-15,2025-06-18
1760,481,Data Scientist,2,3,28000000,2025-06-15,2025-06-18
1761,482,Project Manager,1,5,38000000,2025-07-20,2025-07-23
1762,482,Compliance Manager,2,4,32000000,2025-07-20,2025-07-23
1763,482,AI Governance,3,4,35000000,2025-07-20,2025-07-23
1764,483,Project Manager,1,4,32000000,2025-08-25,2025-08-28
1765,483,Multimodal AI,3,3,28000000,2025-08-25,2025-08-28
1766,483,AI Integration,2,4,30000000,2025-08-25,2025-08-28
1767,484,Project Manager,1,4,30000000,2025-09-30,2025-10-03
1768,484,Climate Analyst,2,4,32000000,2025-09-30,2025-10-03
1769,484,Blockchain Developer,3,3,25000000,2025-09-30,2025-10-03
1770,485,Project Manager,1,4,32000000,2025-11-05,2025-11-08
1771,485,Transportation Tech,3,3,28000000,2025-11-05,2025-11-08
1772,485,IoT Engineer,2,4,30000000,2025-11-05,2025-11-08
1773,486,Project Manager,1,4,30000000,2025-12-10,2025-12-13
1774,486,AI Developer,3,3,28000000,2025-12-10,2025-12-13
1775,486,Software Engineer,2,3,25000000,2025-12-10,2025-12-13
1776,487,Project Manager,1,5,40000000,2024-02-10,2024-02-13
1777,487,Risk Manager,3,4,32000000,2024-02-10,2024-02-13
1778,487,AI Ethics Officer,2,4,30000000,2024-02-10,2024-02-13
1779,488,Project Manager,1,5,45000000,2024-03-17,2024-03-20
1780,488,Quantum Network,3,6,55000000,2024-03-17,2024-03-20
1781,488,Network Engineer,2,4,30000000,2024-03-17,2024-03-20
1782,489,Project Manager,1,4,32000000,2024-04-22,2024-04-25
1783,489,EdTech Specialist,3,3,28000000,2024-04-22,2024-04-25
1784,489,AI Educator,2,4,30000000,2024-04-22,2024-04-25
1785,490,Project Manager,1,5,38000000,2024-05-28,2024-05-31
1786,490,Healthcare Blockchain,3,4,35000000,2024-05-28,2024-05-31
1787,490,Medical Data Specialist,2,4,32000000,2024-05-28,2024-05-31
1788,491,Project Manager,1,4,30000000,2024-07-02,2024-07-05
1789,491,Agricultural Tech,3,3,25000000,2024-07-02,2024-07-05
1790,491,IoT Specialist,2,3,22000000,2024-07-02,2024-07-05
1791,492,Project Manager,1,4,32000000,2024-08-07,2024-08-10
1792,492,Automation Engineer,3,3,28000000,2024-08-07,2024-08-10
1793,492,Business Analyst,2,3,25000000,2024-08-07,2024-08-10
1794,493,Project Manager,1,4,30000000,2024-09-12,2024-09-15
1795,493,Data Scientist,3,3,28000000,2024-09-12,2024-09-15
1796,493,Business Intelligence,2,4,30000000,2024-09-12,2024-09-15
1797,494,Project Manager,1,5,40000000,2024-10-17,2024-10-20
1798,494,Security Assessor,3,4,35000000,2024-10-17,2024-10-20
1799,494,AI Auditor,2,4,32000000,2024-10-17,2024-10-20
1800,495,Project Manager,1,4,30000000,2024-11-22,2024-11-25
1801,495,Creative AI,3,3,28000000,2024-11-22,2024-11-25
1802,495,Media Specialist,2,3,25000000,2024-11-22,2024-11-25
1803,496,Project Manager,1,5,38000000,2024-11-27,2024-11-30
1804,496,Event Streaming,3,4,32000000,2024-11-27,2024-11-30
1805,496,Backend Developer,2,3,25000000,2024-11-27,2024-11-30
1806,497,Project Manager,1,5,42000000,2025-01-02,2025-01-05
1807,497,Cloud Architect,3,5,45000000,2025-01-02,2025-01-05
1808,497,Multi-cloud Engineer,2,4,35000000,2025-01-02,2025-01-05
1809,498,Project Manager,1,5,38000000,2025-02-07,2025-02-10
1810,498,Economy Blockchain,3,4,35000000,2025-02-07,2025-02-10
1811,498,Financial Analyst,2,4,32000000,2025-02-07,2025-02-10
1812,499,Project Manager,1,5,40000000,2025-03-14,2025-03-17
1813,499,Edge Computing,3,4,35000000,2025-03-14,2025-03-17
1814,499,AI Specialist,2,4,32000000,2025-03-14,2025-03-17
1815,500,Project Manager,1,4,30000000,2025-04-19,2025-04-22
1816,500,Cloud Management,3,3,25000000,2025-04-19,2025-04-22
1817,500,Automation Engineer,2,3,22000000,2025-04-19,2025-04-22
